-8.420179582796698980e+01,9.480481514590413994e+00
-8.420079120114010607e+01,9.480465173835353809e+00
-8.420241807353890806e+01,9.480447126006412262e+00
-8.420167578317438029e+01,9.480451916745410657e+00
-8.420232729269011429e+01,9.480424251183237061e+00
-8.420066690895590966e+01,9.480431087287554348e+00
-8.420054216503380928e+01,9.480400415653889468e+00
-8.420046247152417607e+01,9.480422277338188763e+00
-8.420141570845339629e+01,9.480398548819911397e+00
-8.420007745443980696e+01,9.480395664434116298e+00
-8.420190408043848151e+01,9.480393504325210330e+00
-8.420033400000244228e+01,9.480383697770673024e+00
-8.420198871901934012e+01,9.480375580794309087e+00
-8.419994719152532525e+01,9.480352010982036504e+00
-8.420241575267588985e+01,9.480305412934971088e+00
-8.420187508724549730e+01,9.480253737292601457e+00
-8.420082127823052076e+01,9.480269646998209510e+00
-8.420004227040197975e+01,9.480262252616784124e+00
-8.420090122966183799e+01,9.480258856008182633e+00
-8.420158727358423789e+01,9.480241931460144045e+00
-8.420097924156799252e+01,9.480241952413575035e+00
-8.420165967215423564e+01,9.480230803728007416e+00
-8.420241284133022930e+01,9.480196935011397485e+00
-8.420152058669634698e+01,9.480196886981669735e+00
-8.420084849720990405e+01,9.480196394149173145e+00
-8.420033303629971044e+01,9.480180646860507210e+00
-8.420198654418710760e+01,9.480164631461962088e+00
-8.419994219407843161e+01,9.480154672398972693e+00
-8.420041240485234368e+01,9.480155052913495695e+00
-8.420020032374294772e+01,9.480144993576493206e+00
-8.420078814187628780e+01,9.480134060864422452e+00
-8.420028069693309192e+01,9.480122343088099868e+00
-8.420154805340857251e+01,9.480112258614845189e+00
-8.420036902149826119e+01,9.480098656395258061e+00
-8.420240751716409022e+01,9.480070637095574071e+00
-8.420023157278497195e+01,9.480062733834866862e+00
-8.420110221413162321e+01,9.480060971384796531e+00
-8.420089576374392948e+01,9.480030117734969508e+00
-8.420127059111584344e+01,9.480019065579911697e+00
-8.420242137118241033e+01,9.479992567048016738e+00
-8.419985557594218051e+01,9.479976583445523630e+00
-8.420092208592136274e+01,9.479980360620428925e+00
-8.420053945141609120e+01,9.479975612642451921e+00
-8.420034148766964677e+01,9.479975118201021900e+00
-8.420109695684872975e+01,9.479937520822732111e+00
-8.420241864414931854e+01,9.479915376772332536e+00
-8.420078208558751953e+01,9.479925146037313510e+00
-8.420146758812849441e+01,9.479912156727280603e+00
-8.420048344337247670e+01,9.479918970399779710e+00
-8.420210085326564808e+01,9.479869743844840713e+00
-8.420063991500867928e+01,9.479876234531012358e+00
-8.419993942527771935e+01,9.479862617293893123e+00
-8.420112222158698501e+01,9.479860825983930539e+00
-8.420239964272921895e+01,9.479856659298910415e+00
-8.420023318660891221e+01,9.479866704972739200e+00
-8.420128470490212180e+01,9.479831705090017380e+00
-8.420178137602634649e+01,9.479809603055059597e+00
-8.419985080276084943e+01,9.479780443430636083e+00
-8.420044986267163267e+01,9.479760750914968170e+00
-8.420061186133382591e+01,9.479761685860633946e+00
-8.419977014115437441e+01,9.479691207057046043e+00
-8.420127254895452040e+01,9.479684896824872808e+00
-8.420083239937220299e+01,9.479660260961924934e+00
-8.420034204396080213e+01,9.479652483190475820e+00
-8.420220854570816016e+01,9.479615709140350788e+00
-8.420050657758508805e+01,9.479610272443187213e+00
-8.420036012179080842e+01,9.479572148779931595e+00
-8.420102086135999286e+01,9.479553047759793571e+00
-8.420110008213281105e+01,9.479535033979495040e+00
-8.420015412742455396e+01,9.479550941940452446e+00
-8.420207476767667742e+01,9.479518987252067319e+00
-8.420081256090277577e+01,9.479534386960716930e+00
-8.420030742110454014e+01,9.479511206237820176e+00
-8.420096657594612566e+01,9.479500360159885730e+00
-8.420000397359076771e+01,9.479514384916697622e+00
-8.420084031330515018e+01,9.479471989123606335e+00
-8.420033329727687033e+01,9.479448069657340881e+00
-8.420063265421720189e+01,9.479452935548469128e+00
-8.420200781901077391e+01,9.479440628012920200e+00
-8.420099231054319944e+01,9.479421237991948246e+00
-8.420190462326128511e+01,9.479361196797437827e+00
-8.420047386284267077e+01,9.481982595623426491e+00
-8.420196189016112953e+01,9.481926121897680915e+00
-8.420157093763447165e+01,9.481900948056900091e+00
-8.420033715661359963e+01,9.481874637007775775e+00
-8.420021946665318069e+01,9.481820557403018768e+00
-8.419999474372546899e+01,9.481803941854558104e+00
-8.420112543518247605e+01,9.481771167903412234e+00
-8.420047200359628903e+01,9.481744573947761268e+00
-8.420070163509066674e+01,9.481737739606810322e+00
-8.420173516204521036e+01,9.481672446004614230e+00
-8.420055392950042972e+01,9.481679632310436645e+00
-8.420017662522117519e+01,9.481683395684273208e+00
-8.420151199025954725e+01,9.481646241979047929e+00
-8.420041660171872877e+01,9.481624801423102156e+00
-8.420107771857885837e+01,9.481563323330371773e+00
-8.420023320492671814e+01,9.481511487213943212e+00
-8.420017832248676370e+01,9.481465793550171384e+00
-8.420143039612200653e+01,9.481446341333272798e+00
-8.420159677011911015e+01,9.481415395863718842e+00
-8.420241172467572710e+01,9.481351979028657340e+00
-8.420153921421565713e+01,9.481352362249834798e+00
-8.419976078324815205e+01,9.481348337026965112e+00
-8.420241323800446764e+01,9.481245738141485191e+00
-8.420007716365397243e+01,9.481287280236339043e+00
-8.420210374619956895e+01,9.481237608130912875e+00
-8.420242626014642440e+01,9.481220764972672299e+00
-8.420241887969372385e+01,9.481159419398437649e+00
-8.420153685717349390e+01,9.481151938953821912e+00
-8.420228078373490632e+01,9.481113154910591589e+00
-8.419992696071659566e+01,9.481090408873757980e+00
-8.420077379265377715e+01,9.481057680453131908e+00
-8.420162634279168401e+01,9.481032596428638826e+00
-8.420224985374800042e+01,9.480969836107954407e+00
-8.420059801653596310e+01,9.480958339222054221e+00
-8.420013128204959685e+01,9.480804473019452061e+00
-8.420028337932185991e+01,9.480820993491242632e+00
-8.420217094114099154e+01,9.480772670935762036e+00
-8.420024089536653378e+01,9.480757337162318166e+00
-8.420173407245799524e+01,9.480721080395122513e+00
-8.420138716869257678e+01,9.480673506371504189e+00
-8.420033364500093853e+01,9.480673153446062429e+00
-8.420210122806477671e+01,9.480645576916934658e+00
-8.420186883260372213e+01,9.480557784997412085e+00
-8.420241265813659481e+01,9.480492261031715273e+00
-8.420131850389729777e+01,9.480495612496733671e+00
-8.420043319837631657e+01,9.480497855549241848e+00
-8.420019699541720115e+01,9.480440440030006854e+00
-8.419999657311461760e+01,9.480408344438673751e+00
-8.420113225795429912e+01,9.480407377463032859e+00
-8.420009813814770894e+01,9.480321967443824605e+00
-8.420201787492653978e+01,9.480295980823226998e+00
-8.420036295528730363e+01,9.480300192461907471e+00
-8.420142140646458984e+01,9.480282346428749563e+00
-8.420051412981958094e+01,9.480260387995905091e+00
-8.420030009048116426e+01,9.480254189280289623e+00
-8.419976078241430173e+01,9.480262121371740847e+00
-8.420053508009402776e+01,9.480185123663444458e+00
-8.420100677409470791e+01,9.480164677684902230e+00
-8.420124299550386127e+01,9.480122882473413171e+00
-8.420161804304271413e+01,9.480089105131192184e+00
-8.420123740508336141e+01,9.480068260759434651e+00
-8.420184140838915710e+01,9.480011345735819717e+00
-8.420124542922445698e+01,9.479982823084917243e+00
-8.419992186084611774e+01,9.479949320843346072e+00
-8.420008766539424983e+01,9.479906865840776575e+00
-8.420056360490843872e+01,9.479894882666672018e+00
-8.419978849308903079e+01,9.479840101019075149e+00
-8.420075444316363189e+01,9.479842106561306991e+00
-8.420235865738860070e+01,9.479813800012777847e+00
-8.420036115771057439e+01,9.479792353069681710e+00
-8.420093596340929309e+01,9.479774634888865847e+00
-8.420130637412820818e+01,9.479753914847314888e+00
-8.420225753071046881e+01,9.479730828180386482e+00
-8.420166563268375626e+01,9.479713438994039620e+00
-8.420039102236196982e+01,9.479721543390191130e+00
-8.420218509897486570e+01,9.479653504324515367e+00
-8.420016221652011268e+01,9.479677072095689994e+00
-8.420103951824077626e+01,9.479677103916957392e+00
-8.420111593223609248e+01,9.479664440705665385e+00
-8.420041901370159110e+01,9.479624940432088920e+00
-8.420149438942257802e+01,9.479563155692629195e+00
-8.420038489496546674e+01,9.479487223922976824e+00
-8.420075553722440986e+01,9.479475523524911296e+00
-8.420041151594075757e+01,9.479405038743269785e+00
-8.420019926473017335e+01,9.479380830025338156e+00
-8.420027748942349888e+01,9.479367219834960778e+00
-8.420202241215724825e+01,9.481992239220968344e+00
-8.420162854007000419e+01,9.481954945299907678e+00
-8.420134597332159387e+01,9.481958545298599716e+00
-8.420007286472882413e+01,9.481931459220669822e+00
-8.420110388245693400e+01,9.481851989795433866e+00
-8.420215041382834897e+01,9.481808565174997483e+00
-8.420119318296660538e+01,9.481778954958198113e+00
-8.420098368101254493e+01,9.481737624743935555e+00
-8.420238880965825956e+01,9.481729508416515628e+00
-8.420157880200804357e+01,9.481709245731520852e+00
-8.420046830758438716e+01,9.481690262952580994e+00
-8.419987714813035495e+01,9.481680316374735185e+00
-8.420020022841325158e+01,9.481606992561099290e+00
-8.420079772938360918e+01,9.481532274108428027e+00
-8.420074092539306321e+01,9.481476036857104717e+00
-8.420071066424418404e+01,9.481439058739445258e+00
-8.420231996165887267e+01,9.481455129079368049e+00
-8.420003345043031118e+01,9.481440154872705861e+00
-8.420064197920046922e+01,9.481373695593168449e+00
-8.420207208097284024e+01,9.481317817959350691e+00
-8.420075801738927623e+01,9.481327526749966594e+00
-8.419992896561505802e+01,9.481290233853076899e+00
-8.420053153941549340e+01,9.481251488332038235e+00
-8.420085735371301894e+01,9.481236115768620465e+00
-8.420045392952356167e+01,9.481158886130657493e+00
-8.420128654059718087e+01,9.481194955099812915e+00
-8.420197129738467368e+01,9.481198898064992164e+00
-8.420130715324113169e+01,9.481114558579676554e+00
-8.420030981953107130e+01,9.481102777644121460e+00
-8.420038024292013290e+01,9.481080798633346518e+00
-8.420032768039661164e+01,9.481029699331735117e+00
-8.420027817894596467e+01,9.480968240249778134e+00
-8.420156451348231030e+01,9.480967173261660719e+00
-8.420022675739015483e+01,9.480911574148795040e+00
-8.420151695944328196e+01,9.480907510759791990e+00
-8.420197523395786732e+01,9.480892134882115130e+00
-8.420017963154798224e+01,9.480865544788642296e+00
-8.420069393166613736e+01,9.480874083166698441e+00
-8.420205906726612000e+01,9.480869816593592958e+00
-8.420051634616359593e+01,9.480778529325171178e+00
-8.420005160397356292e+01,9.480727042042282449e+00
-8.420196739468143221e+01,9.480671725996968391e+00
-8.419997131712020177e+01,9.480641889358102148e+00
-8.419988972248046366e+01,9.480549071685205220e+00
-8.420176639149784137e+01,9.480565400909554796e+00
-8.420049245613866162e+01,9.480543797472018142e+00
-8.419984211945819652e+01,9.480502633900078635e+00
-8.420071464898246916e+01,9.480491052940070773e+00
-8.420196364932075994e+01,9.480453261230067596e+00
-8.419970457867748337e+01,9.480357776621177734e+00
-8.420021318701331836e+01,9.480370871416509360e+00
-8.420177095457120231e+01,9.480348247792385052e+00
-8.420002141570279264e+01,9.480339961084178313e+00
-8.420028016977630614e+01,9.480323777638520966e+00
-8.420056717979912264e+01,9.480319884321369628e+00
-8.420095577961316735e+01,9.480310816660129092e+00
-8.420136445832731908e+01,9.480230616190890913e+00
-8.420045746850294677e+01,9.480205127880042326e+00
-8.420006816498676017e+01,9.480193211574851730e+00
-8.420012729782546046e+01,9.480167564131061653e+00
-8.420008411899142686e+01,9.480115541427243997e+00
-8.420174489859648759e+01,9.480125914853264391e+00
-8.420058056704331761e+01,9.480117330488399219e+00
-8.420149654528159999e+01,9.480052835731537897e+00
-8.420012799658927349e+01,9.479952942852614584e+00
-8.420020343227356818e+01,9.479938388859695308e+00
-8.420015526495359381e+01,9.479888073087817446e+00
-8.420079451414559912e+01,9.479833542895988785e+00
-8.420087832994306609e+01,9.479821029469519544e+00
-8.420148443860556142e+01,9.479836385752090422e+00
-8.420155870842593515e+01,9.479807495530604200e+00
-8.420101398271214066e+01,9.479751415941693793e+00
-8.420220140423354849e+01,9.479724439855985452e+00
-8.420117138439181304e+01,9.479719562653354359e+00
-8.420187393330547820e+01,9.479726744605626365e+00
-8.420088214601275922e+01,9.479720679574503706e+00
-8.420206060665728387e+01,9.479708619213248255e+00
-8.420052576237624464e+01,9.479529083535698675e+00
-8.420118365440541197e+01,9.479525756341137921e+00
-8.420123889247626892e+01,9.481842984857282275e+00
-8.420159194563971994e+01,9.481833773373351093e+00
-8.420223517361441168e+01,9.481782310230348898e+00
-8.419993926082737801e+01,9.481794481866137048e+00
-8.420044557468062862e+01,9.481776971168386581e+00
-8.420035978545330124e+01,9.481684919094149677e+00
-8.420161962859583582e+01,9.481558886907203387e+00
-8.420167399261936225e+01,9.481404019391675320e+00
-8.420007829215496997e+01,9.481374055034748949e+00
-8.420057971613327652e+01,9.481314648891693508e+00
-8.420163286836978500e+01,9.481258012690075176e+00
-8.420169524229385161e+01,9.481210551324309677e+00
-8.420191766018267288e+01,9.481145698757819318e+00
-8.420219849924848177e+01,9.481135327380005862e+00
-8.420100011198765344e+01,9.481102035821397322e+00
-8.419977693042474698e+01,9.481051715678953329e+00
-8.420049516688619917e+01,9.481049447280955889e+00
-8.420007336286245447e+01,9.481036829125512710e+00
-8.420071333443038952e+01,9.480994265784453034e+00
-8.420136297078931875e+01,9.480965072521547299e+00
-8.420091766219735518e+01,9.480911023266454407e+00
-8.419993399448920002e+01,9.480884557328979056e+00
-8.420214424351507887e+01,9.480857404292738266e+00
-8.419978948616991943e+01,9.480731885426770589e+00
-8.420000280329357167e+01,9.480701093668409740e+00
-8.419974588088990686e+01,9.480691453695428095e+00
-8.420158030446341968e+01,9.480669184655898363e+00
-8.420058919717494916e+01,9.480665435127571428e+00
-8.419969655313303747e+01,9.480643458424781400e+00
-8.420012561259711958e+01,9.480650696519280274e+00
-8.420042764373640409e+01,9.480591449277842031e+00
-8.420077209934319740e+01,9.480545895662618960e+00
-8.420194594632228302e+01,9.480530569097791016e+00
-8.420026699163447859e+01,9.480423534249107220e+00
-8.420182723571166150e+01,9.480403230691978322e+00
-8.420156887650958311e+01,9.480351995617692040e+00
-8.420163670694518032e+01,9.480317123249410116e+00
-8.420087113936594392e+01,9.480327805018015752e+00
-8.420043636484967919e+01,9.480288897612716426e+00
-8.419995766667926773e+01,9.480266604643423634e+00
-8.420159736739906009e+01,9.480162208649600686e+00
-8.420235075983003981e+01,9.480135317232376124e+00
-8.420170088605296144e+01,9.480078098715432944e+00
-8.420051636722899957e+01,9.480046466501176994e+00
-8.420157182565891674e+01,9.480040587053572665e+00
-8.419980727134624487e+01,9.480038589533513971e+00
-8.420165362944511855e+01,9.480013309673713806e+00
-8.419973160432583370e+01,9.479928362197759029e+00
-8.420103117380764957e+01,9.479889251389458593e+00
-8.419991664566656198e+01,9.479839018026273934e+00
-8.420052491593213517e+01,9.479761523874532969e+00
-8.420231552363864580e+01,9.479750166449990800e+00
-8.420082262134469886e+01,9.479756108910510903e+00
-8.420000937972567101e+01,9.479729785174274781e+00
-8.420133083802447516e+01,9.479687314800964160e+00
-8.420219353621168068e+01,9.479595366731757622e+00
-8.419985164581267156e+01,9.479589116233468005e+00
-8.420214230867011906e+01,9.479561032456730985e+00
-8.420090559877199610e+01,9.479537605084630059e+00
-8.420128699575920450e+01,9.479505469404060136e+00
-8.419994377483152448e+01,9.479472416366991894e+00
-8.420002863810933036e+01,9.479420110393123267e+00
-8.420194197967661864e+01,9.479405600673494803e+00
-8.420006944470685539e+01,9.479394858610914909e+00
-8.420035652083336686e+01,9.479359449794076298e+00
-8.420012960735398622e+01,9.479366159301610750e+00
-8.420064377334674077e+01,9.479363119558639639e+00
-8.420083249862977937e+01,9.479365472873332976e+00
-8.420094864967107640e+01,9.479364191428004460e+00
-8.420073922468928629e+01,9.479357998698333176e+00
-8.420113557594352471e+01,9.479358868327237175e+00
-8.420102509435727711e+01,9.479358071654457873e+00
-8.420054220538870027e+01,9.479359751594188310e+00
-8.420043698978032864e+01,9.479351720768439904e+00
-8.420150632480363129e+01,9.479353676216915048e+00
-8.420142827485571502e+01,9.479361915938897098e+00
-8.420091433882819842e+01,9.479356374143096176e+00
-8.420068819290182205e+01,9.479362848198029212e+00
-8.420160858585650487e+01,9.479354323208472266e+00
-8.420015645865686338e+01,9.479351057568626615e+00
-8.420183767040941802e+01,9.479353185256085723e+00
-8.420133424817603895e+01,9.479360125848998564e+00
-8.420155579527099121e+01,9.482006292770194023e+00
-8.420024874095136624e+01,9.481659559012658889e+00
-8.420061665034499754e+01,9.481654739694683087e+00
-8.420137655826580669e+01,9.481604149490834743e+00
-8.420154395664556546e+01,9.481574768740959058e+00
-8.420156555790633490e+01,9.481497012206194341e+00
-8.420165079655819795e+01,9.481485361395563416e+00
-8.420120886963253781e+01,9.481424910571828235e+00
-8.420218335284688749e+01,9.481422731048807506e+00
-8.420155446178974046e+01,9.481277773966173328e+00
-8.420223162788124682e+01,9.481265127108727597e+00
-8.420120730143403875e+01,9.481207847393774202e+00
-8.420003083395403110e+01,9.481215374754452085e+00
-8.420074893971312235e+01,9.481124693979719353e+00
-8.420139041957602899e+01,9.481091949717182388e+00
-8.420084827658904203e+01,9.481041184509253483e+00
-8.420102742388685613e+01,9.481023138500155767e+00
-8.420189515995802765e+01,9.481026222396366165e+00
-8.420141271202848543e+01,9.481008449700196294e+00
-8.420192359949398053e+01,9.480944134467828022e+00
-8.420084051994979291e+01,9.480931378255048614e+00
-8.420039097045045651e+01,9.480930548423371462e+00
-8.420138560794138982e+01,9.480891947752091653e+00
-8.420049020562146325e+01,9.480849967296473224e+00
-8.420056642543262626e+01,9.480837741791882323e+00
-8.420201508502715626e+01,9.480838218220222657e+00
-8.420063834586889584e+01,9.480821285994895931e+00
-8.420149085570970726e+01,9.480794112388290173e+00
-8.420186096267099174e+01,9.480763743465082882e+00
-8.420156842279429554e+01,9.480772074178959841e+00
-8.420224368077606414e+01,9.480745589451096578e+00
-8.420031133691227865e+01,9.480746564226301132e+00
-8.420063678044839151e+01,9.480721173215341580e+00
-8.420226904202031903e+01,9.480680409842888068e+00
-8.420021018604541041e+01,9.480642697784102069e+00
-8.420203342019925685e+01,9.480637755302238290e+00
-8.420082641857972305e+01,9.480592441898787470e+00
-8.420128320023412982e+01,9.480567240437455467e+00
-8.420156763737118411e+01,9.480571719285142862e+00
-8.420137014189532465e+01,9.480550920822775396e+00
-8.420036738539481291e+01,9.480515943225279685e+00
-8.420202020032245116e+01,9.480516615993535012e+00
-8.420012379331673458e+01,9.480446231033193172e+00
-8.420121219429482551e+01,9.480391278304137970e+00
-8.420039945452171537e+01,9.480368505241322907e+00
-8.420136170686816968e+01,9.480348512916474846e+00
-8.420063711878692914e+01,9.480295795015639015e+00
-8.420067921644867681e+01,9.480221996370387316e+00
-8.420174226474784973e+01,9.480216564262216039e+00
-8.420212375621647993e+01,9.480205943312801864e+00
-8.420191859296190273e+01,9.480197017843305929e+00
-8.420091852396178922e+01,9.480191593444120102e+00
-8.420138602924841109e+01,9.480155973920197710e+00
-8.420206260068086124e+01,9.480141024305698494e+00
-8.420141283490971773e+01,9.480074395983091762e+00
-8.420058863927980042e+01,9.480034126515223036e+00
-8.420212738922664641e+01,9.480004289747535395e+00
-8.420192013107234175e+01,9.479989421077965162e+00
-8.420171153474130676e+01,9.479969139350066243e+00
-8.420207179425013067e+01,9.479944028217403229e+00
-8.420099348098088399e+01,9.479941022083998803e+00
-8.420117193711270431e+01,9.479922581892584077e+00
-8.420154081097822996e+01,9.479895453984607201e+00
-8.420118698081610376e+01,9.479830556461285695e+00
-8.420098614233272372e+01,9.479832390236980544e+00
-8.420018850608011007e+01,9.479819032692406111e+00
-8.419998674939641603e+01,9.479796945208141423e+00
-8.420210647241165702e+01,9.479770538401174562e+00
-8.420199611903575487e+01,9.479766057579698924e+00
-8.420150699780703007e+01,9.479759946050869246e+00
-8.420158980740259835e+01,9.479728108554015265e+00
-8.420153480874958518e+01,9.479680747549199538e+00
-8.420181084081045242e+01,9.479679109763058165e+00
-8.420091649220063346e+01,9.479647183680162570e+00
-8.420106162281739159e+01,9.479622259022127295e+00
-8.420176215512009321e+01,9.479614862887027371e+00
-8.420164224875328784e+01,9.479584853731145344e+00
-8.420105726931119250e+01,9.479481800872097352e+00
-8.420149104905947013e+01,9.481911661687512094e+00
-8.420163692999011573e+01,9.481884394158402785e+00
-8.420151497138097341e+01,9.481844742232164336e+00
-8.420008955669010220e+01,9.481802248431799640e+00
-8.420145561755140307e+01,9.481786523321323656e+00
-8.420170802690229550e+01,9.481755853814833657e+00
-8.420216153584432561e+01,9.481709081319960930e+00
-8.420217808650863844e+01,9.481624873159802291e+00
-8.420113273501318929e+01,9.481615332056531287e+00
-8.420198540874964976e+01,9.481641125572640050e+00
-8.420048392658588909e+01,9.481611823096518066e+00
-8.420179141089506913e+01,9.481528250146276093e+00
-8.420207524162695734e+01,9.481511597582185757e+00
-8.420148310726307272e+01,9.481510927750269602e+00
-8.419979088551117741e+01,9.481496749094482368e+00
-8.420194382925456011e+01,9.481479777694751476e+00
-8.419995518451419514e+01,9.481449651800289757e+00
-8.420019983923978657e+01,9.481389205235005946e+00
-8.420205112019195326e+01,9.481389013145038902e+00
-8.420145778958098504e+01,9.481373200624444664e+00
-8.420184408886937888e+01,9.481372419201345991e+00
-8.420102489475549135e+01,9.481330210637356259e+00
-8.420228009337243691e+01,9.481323452195988821e+00
-8.420125502753764124e+01,9.481279844393593947e+00
-8.419978803877631890e+01,9.481266179344290279e+00
-8.419994282056642021e+01,9.481240224111807890e+00
-8.420072769484694675e+01,9.481196092242257123e+00
-8.420226671419244724e+01,9.481196735474345161e+00
-8.420212871573313862e+01,9.481175865389699808e+00
-8.420171649363139466e+01,9.481132824562649830e+00
-8.420062493805706083e+01,9.481080742954050677e+00
-8.420124327637522299e+01,9.481050495893033059e+00
-8.420209537490609364e+01,9.481014366049771880e+00
-8.420233753317236847e+01,9.480967291962567600e+00
-8.419974898547296505e+01,9.480912834598203887e+00
-8.420146454556289939e+01,9.480870295188900343e+00
-8.420169282504458863e+01,9.480805294288993323e+00
-8.420058285160622802e+01,9.480762984308366725e+00
-8.420045865658896389e+01,9.480722636668229342e+00
-8.420017738895231219e+01,9.480705916641879227e+00
-8.420052542857149547e+01,9.480717598252477174e+00
-8.420174773425104320e+01,9.480643750440977513e+00
-8.420074869080789881e+01,9.480613488831130198e+00
-8.420229309675139007e+01,9.480592447282987223e+00
-8.420030787971623454e+01,9.480551800711618071e+00
-8.420056788204392717e+01,9.480528043668691396e+00
-8.420010014240837393e+01,9.480526317073532994e+00
-8.420051163655264759e+01,9.480481623839684957e+00
-8.420004852681176999e+01,9.480465465587052165e+00
-8.420059412891819761e+01,9.480455307962543543e+00
-8.420087835424921252e+01,9.480442678848460147e+00
-8.420205026194869902e+01,9.480433322360637405e+00
-8.420015223154281614e+01,9.480374106720770300e+00
-8.420185415262477591e+01,9.480335832031400400e+00
-8.420023195151121342e+01,9.480265601282440002e+00
-8.419999047002012560e+01,9.480212957197476698e+00
